Frequency(Hz),S21_Magnitude,S21_Phase(rad)
1756937842.364978,4.566002606330152e-06,1.6977119481459493
1758748698.447191,4.558067942023009e-06,1.6977279769457252
1760559554.5294037,4.550133277715869e-06,1.6977440057455009
1762370410.6116166,4.5421986134087275e-06,1.6977600345452768
1764181266.6938295,4.534263949101586e-06,1.6977760633450525
1765992122.7760425,4.526329284794444e-06,1.6977920921448284
1767802978.8582554,4.5183946204873025e-06,1.697808120944604
1769613834.9404683,4.510459956180161e-06,1.69782414974438
1771424691.022681,4.50252529187302e-06,1.6978401785441557
1773235547.104894,4.494590627565879e-06,1.6978562073439316
1775046403.1871066,4.486655963258738e-06,1.6978722361437073
1776857259.2693195,4.478721298951597e-06,1.6978882649434832
1778668115.3515325,4.470786634644455e-06,1.697904293743259
1780478971.4337454,4.462851970337313e-06,1.6979203225430348
1782289827.5159583,4.4549173060301715e-06,1.6979363513428105
1784100683.5981712,4.446982641723031e-06,1.6979523801425864
1785911539.680384,4.43904797741589e-06,1.6979684089423623
1787722395.7625968,4.431113313108747e-06,1.697984437742138
1789533251.8448095,4.423178648801607e-06,1.698000466541914
1791344107.9270225,4.415243984494466e-06,1.6980164953416896
1793154964.0092354,4.407309320187324e-06,1.6980325241414655
1794965820.0914483,4.399374655880182e-06,1.6980485529412412
1796776676.1736612,4.391439991573041e-06,1.6980645817410172
1798587532.2558742,4.383505327265899e-06,1.6980806105407928
1800398388.3380868,4.375570662958758e-06,1.6980966393405688
1802209244.4202998,4.367635998651617e-06,1.6981126681403445
1804020100.5025125,4.359701334344476e-06,1.6981286969401204
1805830956.5847254,4.351766670037335e-06,1.698144725739896
1807641812.6669383,4.343832005730193e-06,1.698160754539672
1809452668.7491512,4.335897341423052e-06,1.6981767833394477
1811263524.8313642,4.32796267711591e-06,1.6981928121392236
1813074380.913577,4.320028012808769e-06,1.6982088409389995
1814885236.99579,4.312093348501626e-06,1.6982248697387752
1816696093.0780027,4.304158684194486e-06,1.698240898538551
1818506949.1602156,4.2962240198873446e-06,1.6982569273383268
1820317805.2424283,4.288289355580204e-06,1.6982729561381027
1822128661.3246412,4.280354691273062e-06,1.6982889849378784
1823939517.4068542,4.27242002696592e-06,1.6983050137376543
1825750373.489067,4.2644853626587795e-06,1.69832104253743
1827561229.57128,4.256550698351637e-06,1.698337071337206
1829372085.653493,4.248616034044496e-06,1.6983531001369816
1831182941.7357056,4.240681369737355e-06,1.6983691289367575
1832993797.8179185,4.232746705430214e-06,1.6983851577365332
1834804653.9001312,4.224812041123073e-06,1.6984011865363091
1836615509.9823442,4.216877376815931e-06,1.6984172153360848
1838426366.064557,4.20894271250879e-06,1.6984332441358607
1840237222.14677,4.201008048201648e-06,1.6984492729356364
1842048078.228983,4.193073383894507e-06,1.6984653017354123
1843858934.3111959,4.185138719587364e-06,1.6984813305351882
1845669790.3934085,4.177204055280224e-06,1.698497359334964
1847480646.4756215,4.169269390973083e-06,1.6985133881347398
1849291502.5578341,4.161334726665942e-06,1.6985294169345155
1851102358.640047,4.153400062358801e-06,1.6985454457342914
1852913214.72226,4.1454653980516584e-06,1.6985614745340671
1854724070.804473,4.137530733744518e-06,1.698577503333843
1856534926.8866858,4.129596069437375e-06,1.6985935321336187
1858345782.9688988,4.121661405130234e-06,1.6986095609333947
1860156639.0511115,4.113726740823093e-06,1.6986255897331703
1861967495.1333244,4.105792076515952e-06,1.6986416185329463
1863778351.215537,4.097857412208811e-06,1.698657647332722
1865589207.29775,4.089922747901669e-06,1.6986736761324979
1867400063.379963,4.081988083594528e-06,1.6986897049322736
1869210919.4621758,4.074053419287386e-06,1.6987057337320495
1871021775.5443888,4.066118754980245e-06,1.6987217625318254
